match_id,stage,home_team,away_team,home_rank,away_rank,rank_gap,rivalry_flag,host_involved,city_population_m,venue_capacity,day_of_week,kickoff_hour_local,buzz_index_train,attendance_pct
m_e5389608,5,Croatia,Mexico,23,100,77,0,0,4.6,60000,3,18,0.3899722857493757,0.5839852095780148
m_ef480c4b,3,France,England,60,48,12,0,0,1.15,80000,0,15,0.38329800135922676,0.5418706367931923
m_94dc161a,0,France,Uruguay,80,6,74,1,0,7.47,60000,6,18,0.245645847678929,0.5289589581882185
m_ad847400,0,Spain,Morocco,35,43,8,0,0,1.44,40000,0,12,0.09293878673192144,0.35
m_95c500e7,4,Brazil,Uruguay,54,17,37,0,0,7.76,40000,0,13,0.4616471842808134,0.46974527704631525
m_101caef7,3,Argentina,Germany,58,79,21,0,0,2.31,90000,2,14,0.45356759113319356,0.48328113868607336
m_7c04ceae,3,Croatia,Netherlands,62,36,26,0,0,2.85,60000,5,16,0.36824785046589775,0.5370809532260548
m_e11fb6c8,5,Morocco,France,80,24,56,1,0,9.22,80000,1,16,0.8146452077249603,0.8936785288525324
m_d2ddde0c,3,India,France,48,61,13,0,0,4.98,80000,3,18,0.5438038943412915,0.555791403828483
m_ff144c3e,2,Mexico,India,7,29,22,0,0,1.69,40000,3,20,0.3492543134721193,0.4805672257858463
m_ad2e0e51,4,Croatia,India,45,78,33,0,0,9.1,60000,2,21,0.40398164006294823,0.4699405168446438
m_6875b10e,3,Spain,Mexico,13,58,45,0,0,4.8,40000,4,20,0.2845899436119644,0.5547207009299608
m_395442b0,5,Croatia,Belgium,53,66,13,0,0,1.74,60000,2,17,0.606203471339123,0.6880633320566595
m_853bf506,2,Germany,Portugal,93,86,7,1,0,4.21,80000,2,18,0.6451638170763396,0.6941099835379019
m_52426986,1,France,Portugal,39,53,14,0,0,6.1,40000,1,19,0.21215757753877615,0.41474430138981944
m_c52b3765,1,Croatia,Morocco,84,70,14,0,0,3.94,60000,4,15,0.18702286530424264,0.42652397612790305
m_49845426,2,Uruguay,Senegal,93,9,84,0,0,9.28,80000,5,18,0.06446410915108636,0.4789001630454735
m_19a42768,5,Senegal,France,18,76,58,0,0,3.06,60000,5,17,0.4028178774341016,0.6111117053399017
m_9e7e75e7,2,USA,Senegal,22,42,20,0,0,2.17,80000,2,19,0.2890900247977221,0.4763383798990067
m_6dc19886,4,Mexico,India,36,39,3,0,0,2.6,90000,5,12,0.5670236583989167,0.5727948899338438
m_340ec7de,4,France,Uruguay,53,69,16,0,0,1.3,90000,3,16,0.45136384276661595,0.5807873795734848
m_d52ac631,1,Brazil,USA,100,40,60,0,0,4.8,60000,1,14,0.0,0.37822859300835604
m_84427bf4,3,Uruguay,Morocco,72,59,13,1,0,8.84,40000,5,20,0.6247387416738471,0.7525261864365396
m_af432708,5,India,Germany,3,44,41,0,0,3.4,60000,4,20,0.4808425501480105,0.5995055567280094
m_3b45e619,1,Japan,USA,62,65,3,0,0,2.95,90000,3,14,0.2547463474825305,0.4021620422881765
m_62252aaf,3,France,Brazil,29,74,45,0,0,8.46,40000,0,21,0.19832701387486126,0.5184521873989297
m_f7e9fa21,3,USA,Germany,73,11,62,0,1,3.41,90000,1,13,0.417942572792974,0.6347996786466106
m_9b6f3eaf,4,Spain,Senegal,8,91,83,0,0,5.03,90000,3,16,0.3785017528769194,0.5459429643997052
m_4cb296fb,0,Japan,Senegal,94,87,7,0,0,0.8,40000,2,15,0.15919204721547228,0.35
m_039f5a6f,0,Argentina,India,76,84,8,0,0,3.23,40000,2,18,0.1462600058264167,0.37252367232955486
m_817fbc13,2,Uruguay,Netherlands,46,5,41,0,0,1.74,90000,1,19,0.21889217008114992,0.41393718269916396
m_bfcbe96f,4,Italy,Brazil,92,77,15,1,1,1.51,80000,4,15,0.8901610556950806,0.8616380680172014
m_9bb4b99d,3,USA,Japan,56,74,18,1,0,4.6,40000,6,14,0.5688340393165795,0.7332065278178655
m_2ce297a1,5,France,Senegal,49,49,0,0,0,3.13,90000,2,20,0.5433253256232482,0.6668801050642433
m_51ff8db7,0,Portugal,Italy,43,51,8,0,0,2.08,40000,3,19,0.2361047065400386,0.3667664574827564
m_5b78c7ed,3,Italy,Netherlands,10,36,26,0,0,5.36,40000,0,22,0.4085532537946621,0.536258549932424
m_4c594453,0,France,Senegal,13,16,3,1,1,7.95,90000,4,22,0.5653788230087584,0.7192680183577422
m_c8961588,0,Croatia,Spain,57,7,50,1,0,7.48,80000,6,18,0.349316364270449,0.5921706307579611
m_39bebda0,0,Portugal,Belgium,2,96,94,0,0,2.88,60000,1,22,0.0,0.35
m_b8ef40ba,5,England,Netherlands,65,89,24,0,0,3.0,90000,2,19,0.49339430761059766,0.6819271995669726
m_8ac5a5e1,4,Japan,Colombia,86,44,42,0,0,7.45,80000,4,19,0.3673785380864216,0.5924026169711137
m_13283f37,5,Morocco,Colombia,97,26,71,1,1,5.79,90000,0,21,0.7440110783593691,0.9989145392687756
m_482feb7c,1,Argentina,Brazil,80,36,44,1,0,7.55,80000,4,19,0.4152640579052687,0.5610142856315542
m_ded23f91,3,Spain,Netherlands,42,53,11,0,0,0.51,60000,4,22,0.5120082362108282,0.5555566678565083
m_cc3c8894,4,Japan,Italy,58,92,34,0,0,1.33,60000,1,12,0.33512090127915195,0.626876695122484
m_b2f66f6b,4,USA,Croatia,93,44,49,0,0,8.12,40000,6,15,0.48180030094649023,0.5488684451135498
m_3661dc06,4,Senegal,Colombia,10,12,2,0,0,8.59,40000,0,21,0.3792471224960442,0.6574974821917648
m_e0e5ff31,4,Netherlands,Spain,63,90,27,1,0,3.76,60000,0,18,0.7274542256545798,0.7563240687415518
m_fcd1e1d9,5,Mexico,Germany,71,68,3,1,0,9.6,90000,4,17,0.74964037172778,0.871822210177335
m_1f5af9c0,4,Portugal,Argentina,61,23,38,0,0,3.36,60000,2,14,0.4505584837103363,0.5156229915965045
m_afa9bc76,2,Spain,Morocco,1,88,87,0,0,8.96,80000,4,14,0.10185446069638915,0.45573018108197444
m_6738b895,3,India,Germany,26,95,69,0,0,4.51,80000,3,15,0.30340729868026384,0.5481313446010748
m_df48ac4c,4,Portugal,France,5,30,25,0,0,5.84,80000,2,21,0.4172625751131056,0.5731098392736198
m_acb99005,3,France,Portugal,35,63,28,0,0,6.61,60000,1,17,0.39466320449160003,0.4459479188546907
m_e34262db,2,Portugal,USA,13,3,10,0,0,1.76,40000,0,12,0.32417856388421484,0.4655870543982208
m_3f99d112,2,Croatia,Italy,27,80,53,0,0,0.85,80000,5,21,0.28790629058294437,0.3926311043541408
m_16f8f934,3,Japan,USA,12,34,22,0,0,4.55,80000,2,15,0.37528863464976014,0.5208519798686515
m_919b812f,0,England,Colombia,94,92,2,0,0,2.02,60000,1,20,0.205338647546086,0.3905328191091264
m_fdee83bb,1,England,Mexico,50,49,1,0,0,5.71,80000,4,18,0.2802755929776128,0.43299248509366656
m_5adff74f,0,France,Netherlands,96,44,52,0,0,4.81,60000,1,22,0.11365025596570465,0.35
m_1588868a,0,Argentina,Brazil,59,41,18,0,0,1.66,40000,3,17,0.2015294493279014,0.35
m_2d1b8401,5,Germany,Brazil,31,48,17,0,0,6.82,80000,5,22,0.5592945695018396,0.649686731742775
m_0493a1a5,0,USA,Italy,69,71,2,1,1,0.69,80000,1,16,0.5081716132934035,0.7680222309677486
m_cb3cc975,4,England,Croatia,37,8,29,0,0,1.7,80000,5,13,0.3985383247662171,0.5644898138536233
m_105531ad,5,USA,England,2,7,5,0,0,7.15,60000,5,13,0.6265311706754533,0.6717661672627748
m_da3d47e2,5,India,Japan,71,37,34,0,0,5.51,60000,2,17,0.4373563954745681,0.6375541495088548
m_b0a8d7fc,2,Japan,Belgium,65,55,10,0,0,3.18,90000,6,20,0.2979825060988771,0.4344004715743789
m_26771e30,0,Portugal,India,3,71,68,0,0,2.21,40000,0,20,0.0,0.35
m_4ec0c6f1,2,Senegal,Morocco,20,50,30,0,1,6.6,90000,2,12,0.4230938960610767,0.5916870642274502
m_30a7a11d,3,Senegal,Croatia,2,82,80,0,0,2.45,90000,2,18,0.22095435315461054,0.5436033219184071
m_6bec08c0,1,Germany,Colombia,42,21,21,0,0,9.85,90000,0,18,0.22909854837689062,0.35799920211389386
m_90abbac3,5,Spain,India,43,34,9,0,1,8.76,60000,3,21,0.6737680588804988,0.785381150650136
m_d3663094,3,Brazil,Mexico,21,49,28,0,0,1.76,80000,2,13,0.32622980255086875,0.4825264380620061
m_9bfceeae,3,Japan,Uruguay,45,27,18,0,0,8.66,80000,0,21,0.4835204914021867,0.5840056933851575
m_64dc72a3,4,Brazil,Japan,96,8,88,0,0,3.78,60000,0,15,0.3698228624668603,0.5541838624319668
m_96407c3c,1,Portugal,Japan,20,34,14,0,0,5.15,90000,2,19,0.27036783298419564,0.4697826524759139
m_400c1603,3,Morocco,Spain,43,18,25,1,0,1.86,40000,5,17,0.6579610484429336,0.5810750821885583
m_897bf2ce,3,Germany,Italy,50,51,1,0,1,1.63,60000,0,22,0.6002832432622774,0.7257634703676411
m_263cde8b,1,Japan,Colombia,95,12,83,0,0,8.72,90000,5,18,0.0689529448685122,0.35
m_148a8823,1,England,Netherlands,43,86,43,0,0,6.48,60000,4,21,0.1281071549898775,0.3536372075295905
m_dc4978e7,3,Argentina,Italy,97,51,46,0,1,4.87,80000,2,22,0.5465304217593041,0.6417780152886495
m_d7d882cc,1,Netherlands,Italy,24,63,39,1,0,0.84,80000,5,22,0.5249669659472811,0.5846888051452053
m_4392ccb9,3,Croatia,Japan,82,40,42,1,0,9.26,80000,3,17,0.556364960141175,0.7029071372854958
m_76a27512,3,Italy,USA,84,22,62,0,0,4.07,90000,4,20,0.3388820091468142,0.4557187905137918
m_cb9c22f9,4,Mexico,Spain,60,8,52,0,0,4.46,60000,6,22,0.367081325762388,0.5522598755428816
m_4258d50e,0,Colombia,Belgium,32,28,4,0,0,3.25,90000,3,21,0.14904137298603562,0.35
m_8f2b63fe,3,Morocco,Portugal,5,50,45,0,0,8.97,60000,5,21,0.304053479026927,0.4192418301476997
m_52da7b70,2,Argentina,Portugal,2,47,45,0,0,3.77,40000,6,20,0.22698865782543556,0.4590909975429534
m_14b346d1,5,Japan,Croatia,26,56,30,1,0,2.16,80000,2,17,0.80318626635852,0.8319266780343549
m_4dac56b4,0,Mexico,USA,25,32,7,0,0,5.26,40000,1,17,0.15830036654042914,0.3552361777291509
m_5280eb74,0,Croatia,France,50,11,39,0,0,7.92,80000,0,20,0.1432884097479536,0.35
m_d2d8162e,0,Belgium,Japan,86,21,65,0,0,4.03,40000,4,21,0.0,0.35
m_9efbefc2,4,India,Brazil,39,26,13,1,1,6.69,90000,2,20,0.8825504906284791,0.8234360427926614
m_8b392be6,3,Brazil,Germany,86,14,72,0,0,3.39,80000,0,14,0.20139967522915195,0.4580577410991432
m_4f23ffb4,4,Netherlands,Belgium,75,79,4,0,0,7.34,90000,5,18,0.4428298359596331,0.5650612814323348
m_8fcc8af4,3,England,India,11,14,3,1,0,6.85,90000,1,14,0.6988665965625737,0.7256220322645104
m_d89fd068,4,Portugal,Mexico,63,76,13,1,0,6.97,60000,3,15,0.7409265049557987,0.7803779371548006
m_9acf9f6a,4,Morocco,India,68,100,32,0,0,6.64,80000,2,20,0.4149913551832799,0.6176932062201732
m_42068e2f,5,Italy,Mexico,97,3,94,0,0,1.98,40000,2,21,0.3166604303928127,0.5356496114724346
m_6e27e511,2,India,England,18,57,39,0,0,8.94,40000,5,19,0.20245515423418456,0.48166189430389883
m_fa169b90,4,Brazil,Belgium,95,7,88,0,0,6.06,80000,1,17,0.3159171874283635,0.6351709830990784
m_1c43c24a,5,Portugal,USA,28,39,11,0,0,4.13,60000,6,17,0.5360309786506262,0.6187276145924621
m_4bfa1aad,1,Spain,Japan,42,57,15,0,0,2.14,80000,3,19,0.3222628452327292,0.4372720597207952
m_2e07bfb0,2,Belgium,Mexico,60,65,5,1,0,7.94,90000,2,13,0.6046425991292191,0.7385286429613934
m_1e7f9a81,4,Brazil,India,22,25,3,1,0,5.34,60000,5,16,0.7872254278621899,0.8584301339974456
m_3b0ec1b4,0,Uruguay,Croatia,40,31,9,0,0,1.9,90000,6,18,0.2463757866662294,0.35
m_772bb33c,1,Argentina,Uruguay,62,86,24,0,0,9.25,80000,0,14,0.17703153224749052,0.4491147623194648
m_1bff2c6d,1,Portugal,Netherlands,3,10,7,1,0,1.51,60000,5,19,0.5333918214256963,0.6486181973082803
m_a88a6f3f,5,Japan,Morocco,71,82,11,0,0,5.48,80000,1,14,0.5960530008929598,0.7034162414902493
m_31f59d59,1,Colombia,India,63,77,14,0,0,6.3,80000,6,15,0.217607543611317,0.43576042871778087
m_b08f657a,2,Germany,Croatia,20,72,52,0,0,9.99,60000,2,21,0.1517209300076129,0.4959939700117055
m_f839345f,4,England,France,71,9,62,0,0,1.84,60000,5,21,0.2556490580453893,0.5399255507707809
m_6efda67b,4,Spain,Netherlands,71,79,8,1,1,6.33,80000,6,17,0.8531483897014409,0.9120578846826296
m_b3a69e90,0,Uruguay,Brazil,93,8,85,0,1,5.03,40000,3,17,0.19179518892088887,0.35
m_929382b5,5,Brazil,Italy,26,97,71,1,0,2.94,60000,4,13,0.6318697847029234,0.7844910783275608
m_8ad46eef,0,Senegal,Brazil,41,99,58,0,0,9.45,40000,2,13,0.10154050385712748,0.35
m_01a562fa,1,Senegal,USA,3,19,16,0,0,8.01,40000,3,14,0.2004030760064501,0.35
m_d839090b,0,Argentina,Brazil,43,30,13,0,0,7.88,40000,1,14,0.16827891484652027,0.35
m_938e477e,2,USA,Mexico,17,9,8,0,0,9.04,40000,3,15,0.36501217635095395,0.5186268331769942
m_865d9d39,4,Germany,Portugal,84,83,1,0,0,7.39,90000,3,15,0.5675747457962015,0.5437397043194573
m_79b25319,1,Italy,Colombia,98,47,51,1,0,5.31,80000,6,15,0.37800374007964704,0.671747013678717
m_97625ec3,0,Spain,Argentina,53,46,7,0,1,4.22,60000,1,21,0.29899454700899525,0.5141774002934667
m_095a7119,5,Croatia,Japan,52,90,38,0,0,7.19,80000,4,21,0.4045750924298627,0.668467952885529
m_d139c07a,2,Belgium,France,33,1,32,1,0,6.23,80000,5,22,0.5070778867305442,0.6475551716328638
m_a3c4a3d2,2,Mexico,Belgium,80,3,77,0,1,5.66,80000,0,14,0.48210846989458367,0.5273908900478816
m_393ec173,0,Spain,Uruguay,60,34,26,0,0,6.1,80000,4,12,0.12266657166727088,0.3608775209733368
m_fcffabe2,4,England,Japan,87,25,62,0,0,6.73,80000,0,20,0.2924954945990276,0.5892420795512551
m_75294e40,0,France,Argentina,68,30,38,0,0,9.7,60000,0,13,0.0960033227096503,0.35
m_9d549fa1,1,Croatia,Italy,56,1,55,0,0,7.66,80000,0,14,0.17808705818883616,0.38839450069761955
m_156e7873,0,Portugal,Brazil,64,18,46,0,0,2.18,80000,2,13,0.05362535718493838,0.35
m_f776b567,2,Uruguay,France,97,33,64,1,0,4.93,80000,4,17,0.39421047149916594,0.597487807136284
m_4a7f6ce1,0,Croatia,Portugal,8,9,1,0,0,6.94,90000,3,17,0.32312880568736424,0.3657866987107122
m_f1c0eb0e,4,Morocco,Colombia,69,7,62,0,0,2.17,40000,6,12,0.3835981963354439,0.5159790826039048
m_672b2e3d,5,Uruguay,Germany,33,30,3,0,0,9.36,90000,2,15,0.6690816116827467,0.6863203057557877
m_8baaaa48,3,Colombia,Brazil,25,77,52,0,0,1.23,80000,6,21,0.28998489523611776,0.6134318072792845
m_d36f0189,0,Argentina,Portugal,71,81,10,0,0,6.3,90000,1,16,0.2636698568353574,0.39872010681987147
m_698fe1ec,4,Portugal,Morocco,7,13,6,0,0,9.77,60000,1,17,0.550371426617481,0.5769965537763037
m_72915642,4,Netherlands,Spain,59,13,46,0,0,7.41,60000,0,16,0.43055874113552345,0.5787271587874426
m_b6b76f07,5,Japan,Senegal,33,42,9,0,0,6.93,60000,2,14,0.5160628118572328,0.7010424749331624
m_87e2fe32,2,Colombia,Italy,41,74,33,0,0,9.98,40000,5,14,0.2407142230116408,0.44454826200368164
m_e1807522,4,Argentina,Netherlands,33,78,45,0,0,8.02,60000,6,14,0.43000280631794885,0.5897956881269584
m_a97bb82f,4,Colombia,Spain,29,63,34,0,0,9.72,40000,5,17,0.41763588449947214,0.6046479075172093
m_d53187dd,4,Germany,Italy,39,69,30,0,0,7.14,60000,2,15,0.4636270224093831,0.584354549894941
m_14399e6e,4,Croatia,Netherlands,57,36,21,0,0,6.82,90000,1,15,0.4436608982832272,0.5863817047196656
m_86c2c0e0,1,Italy,France,96,35,61,0,0,7.74,90000,3,14,0.1485748329091504,0.42443550748424713
m_44f881c0,1,Morocco,Argentina,93,46,47,0,0,2.29,90000,4,15,0.12973745825814295,0.46726312430296896
m_fbfdca5d,2,Spain,Mexico,64,45,19,0,0,8.15,90000,4,19,0.33501309905650367,0.45367088126394706
m_5fba542e,0,Mexico,Morocco,86,56,30,0,0,9.72,40000,0,14,0.07457439602487309,0.39326752463457826
m_0574014e,4,Morocco,Croatia,66,87,21,0,0,6.31,60000,6,21,0.450360079353506,0.5025105760799422
m_be5f1254,5,Portugal,Senegal,9,5,4,0,1,0.62,80000,0,14,0.729249711881982,0.8217111157089703
m_8e22f2fb,0,Colombia,Belgium,29,44,15,0,0,1.18,90000,0,17,0.11740894418168754,0.35
m_a5755f67,5,France,USA,97,28,69,0,0,2.73,60000,1,12,0.39541312722041805,0.5681944974974824
m_cbe6e477,0,Uruguay,Argentina,74,87,13,0,0,5.17,60000,1,21,0.18150288200464515,0.35
m_a8ad36a6,2,Netherlands,Senegal,28,42,14,0,0,4.43,60000,5,17,0.36039216138055286,0.5431178896766728
m_152a2c75,4,USA,Brazil,53,98,45,0,0,9.8,80000,4,22,0.4200358379954072,0.5477420397132221
m_1d30afe1,4,Netherlands,Argentina,46,31,15,0,0,9.48,90000,5,20,0.5078379953706913,0.5781984551899463
m_cee18e30,3,Netherlands,Japan,39,7,32,0,0,4.23,40000,5,14,0.3642902594308362,0.49898686368097156
m_06076252,5,England,Portugal,76,7,69,0,0,8.05,40000,0,13,0.39275520612341397,0.5345638437621412
m_73bb1153,0,Netherlands,Spain,58,4,54,0,1,6.55,80000,5,14,0.12865708448387186,0.4805938000293509
m_f5ad7e4b,0,France,USA,86,32,54,0,0,2.81,80000,2,14,0.0385225993625599,0.35
m_ac2f93e4,1,Spain,Portugal,54,28,26,0,0,9.35,40000,5,13,0.2089189222617066,0.3531425339184867
m_a2327ff0,3,Argentina,Germany,6,56,50,0,0,2.97,40000,6,22,0.2836102323820234,0.5677385584190436
m_49b4e262,1,Spain,Netherlands,45,4,41,0,0,8.77,90000,3,15,0.25514292491708346,0.45180165058874067
m_f0bc9ca7,1,Colombia,Portugal,40,8,32,0,0,6.56,40000,1,19,0.2138198098716219,0.35
m_d6bcffea,1,Spain,Belgium,23,14,9,0,0,6.4,40000,5,18,0.2529239839051005,0.3700367801969986
m_27ef7a9c,5,Senegal,France,98,30,68,1,1,8.46,40000,6,21,0.8573535371926077,0.9809919961175803
m_0048a667,5,Uruguay,Netherlands,42,3,39,1,0,5.2,80000,0,20,0.8536228402509992,0.8023755492167927
m_a66e4169,2,Uruguay,Netherlands,38,2,36,0,0,8.61,40000,6,19,0.25592278235832655,0.4366195077386743
m_4a3682e2,2,Italy,Germany,16,10,6,0,0,5.73,40000,0,18,0.2967878825145981,0.41536926804308505
m_d408fef4,1,Japan,India,74,70,4,0,0,9.85,90000,1,17,0.2860923122945188,0.3571146956222099
m_d7df68fd,3,Argentina,France,47,71,24,0,0,6.77,60000,4,14,0.3225354758115708,0.4889971997769396
m_0794f130,0,India,Belgium,21,16,5,0,0,4.05,80000,4,21,0.13983206765637549,0.35342042752222547
m_4a3aa84b,5,Brazil,Argentina,74,70,4,0,0,7.75,80000,6,15,0.6612002415762984,0.6574000452151938
m_7ec1e05d,3,Brazil,Uruguay,75,80,5,0,0,5.34,90000,4,19,0.4922903936107526,0.48603702186699166
m_c63406b4,4,England,France,21,91,70,0,0,8.16,40000,4,13,0.37751208975702777,0.48880922784327663
m_3bc642b3,5,Brazil,Italy,25,76,51,0,0,8.42,60000,2,17,0.4919935918140842,0.5560230776211077
m_35cc3f29,5,Italy,Senegal,61,86,25,1,0,6.36,90000,0,12,0.726449616038755,0.8838192473114297
m_7454f6fa,2,Morocco,England,98,79,19,1,0,8.79,60000,4,18,0.5220676250369777,0.7643845065594752
m_04b9a098,0,Morocco,India,54,22,32,0,0,4.33,40000,6,15,0.18615127136868342,0.35150900538030416
m_8f522f6a,0,Senegal,India,95,35,60,0,0,1.05,60000,6,12,0.024653895955706703,0.35
m_9a205781,4,Morocco,Argentina,91,79,12,0,0,6.8,90000,6,16,0.45000385691710265,0.6109126823276697
m_ff463d10,4,France,Spain,89,87,2,0,0,7.76,40000,4,16,0.5055030229313939,0.6480260317773358
m_0c3d0b0f,5,India,Portugal,60,49,11,0,0,1.19,80000,5,17,0.6013519198249242,0.6106632826343558
m_215adfdc,1,Germany,Uruguay,42,2,40,0,0,7.82,60000,6,19,0.16962496913678593,0.42898692473093203
m_d7755387,2,Mexico,Senegal,61,66,5,0,0,6.57,40000,3,15,0.33860071588546403,0.5204495528996778
m_90c82b30,2,Belgium,France,32,19,13,1,0,1.61,40000,3,18,0.4685964153993448,0.7263303981207219
m_1fd295b6,5,Mexico,Brazil,53,69,16,0,0,5.63,90000,6,22,0.5564593748084476,0.6107048836070237
m_9e457a85,3,Japan,Brazil,44,4,40,0,0,1.53,40000,0,15,0.3898707763225417,0.5087550692143736
m_b761a033,1,Netherlands,Colombia,11,92,81,0,1,3.56,90000,5,13,0.2240701809366858,0.5184696829888492
m_52adc421,5,England,Netherlands,47,82,35,0,0,8.14,80000,1,19,0.6159968432178272,0.6940507648973089
m_4c79d9d0,1,Spain,Mexico,90,41,49,0,0,1.46,60000,4,16,0.12138428218009639,0.35889541804282843
m_b7d21d66,1,Colombia,Spain,60,56,4,0,0,4.86,80000,2,21,0.24552409369387226,0.4545932188317295
m_e4fe7353,1,Netherlands,Portugal,36,55,19,0,0,6.25,90000,3,15,0.19897365041439558,0.41175406920913676
m_5b8f5789,5,England,USA,60,31,29,1,0,9.43,80000,4,13,0.7425765806906051,0.8798739633735582
m_16850727,2,Uruguay,Belgium,33,22,11,0,0,7.5,60000,1,18,0.35934620713604987,0.5010345231572308
m_32e31af2,2,Mexico,England,97,75,22,0,0,1.82,80000,2,16,0.29125465671215245,0.4234688693354797
m_a00d6b96,1,India,Uruguay,42,48,6,0,0,9.7,40000,3,20,0.3622171212403794,0.4197035093550729
m_ea496625,3,Croatia,Colombia,100,80,20,0,1,5.04,60000,5,18,0.5523589408392519,0.6329760172200496
m_2b14fca4,0,Japan,Spain,13,4,9,0,0,4.01,80000,1,20,0.1339010617696073,0.35
m_ce40f74a,5,Uruguay,Mexico,14,21,7,0,0,1.72,60000,1,21,0.5328693649759646,0.733029196223575
m_07a0b7bd,0,Mexico,Argentina,58,41,17,0,0,9.37,80000,5,21,0.2408345807638943,0.35
m_fed19b84,3,Germany,USA,40,45,5,1,0,6.07,40000,2,16,0.6885359716555599,0.6963243673398032
m_2558a5a0,5,Colombia,Uruguay,65,89,24,0,0,9.89,90000,2,22,0.6052619839466951,0.6257611194944809
m_5966b3f5,1,Argentina,Croatia,5,84,79,0,0,2.15,80000,3,17,0.08597534056209473,0.39439009947511355
m_c1275196,2,Portugal,Uruguay,30,8,22,0,0,5.69,60000,2,19,0.305793858917595,0.4896396478305769
m_845ae835,0,India,Colombia,82,9,73,0,0,1.54,80000,4,21,0.08448897606784508,0.35
m_d80d5ac9,4,England,Japan,45,18,27,0,0,5.48,90000,2,17,0.4711396298471237,0.5332762611484076
m_4a4ec322,4,Mexico,Argentina,58,31,27,0,0,8.95,40000,5,22,0.4705892293419699,0.5607056062441524
m_00f16c69,3,Uruguay,France,39,35,4,0,1,1.54,40000,1,15,0.5597362678903,0.7478802282889085
m_994b67c3,1,Belgium,Netherlands,12,30,18,0,0,3.06,90000,2,13,0.2785709826809909,0.35
m_b8e0e03e,0,India,Portugal,34,18,16,0,0,6.98,40000,6,17,0.15628685181181656,0.3529316353311765
m_9ea258cd,1,Japan,Portugal,14,83,69,0,0,1.22,80000,3,20,0.0797465188764897,0.3559188261656568
m_be722175,0,Italy,Japan,38,41,3,0,1,4.81,60000,4,19,0.4501243288797182,0.5215410472699585
m_ba9ab7fc,3,Colombia,England,16,24,8,0,0,3.66,80000,2,14,0.4050195650811306,0.5317573142165823
m_e8f7fef5,3,Senegal,Brazil,61,86,25,0,0,8.46,90000,4,16,0.33798184502971146,0.4393130370383717
m_6adf5850,4,Brazil,Japan,59,48,11,0,0,0.97,80000,2,17,0.5493714461232944,0.6125501175139165
m_55d29637,1,Spain,Portugal,75,14,61,1,1,8.7,80000,4,18,0.5614362347520113,0.6730957906539041
m_546aaa1a,5,Belgium,India,97,19,78,0,0,7.18,90000,6,13,0.3718557999120984,0.5421857254713885
m_c03c7fb9,4,Portugal,USA,79,60,19,0,0,3.32,60000,2,17,0.46855743856423165,0.5806599073241631
m_c04f9560,1,Morocco,Mexico,74,93,19,0,0,2.38,40000,2,13,0.2659462336011771,0.3775699606455787
m_5b5e63c8,4,Senegal,Portugal,67,22,45,0,0,9.53,90000,0,19,0.41806511310495376,0.5219646848973334
m_9725e441,5,Japan,England,11,30,19,0,0,5.76,40000,1,18,0.5917997671039024,0.6186939823960729
m_c7e01b0c,2,India,Senegal,11,15,4,0,0,3.78,40000,3,13,0.34967075490356314,0.43083546212955626
m_0a6252c8,2,India,England,16,21,5,0,0,0.92,90000,3,15,0.3884039826556902,0.5442128321795354
m_126c3930,2,Senegal,France,38,26,12,0,0,2.07,60000,0,18,0.3145538556126046,0.4781901547195093
m_b68fc662,2,Senegal,Portugal,30,100,70,0,1,6.18,90000,2,20,0.30270291317553544,0.5683315180394587
m_82f47463,0,Morocco,Spain,41,12,29,0,0,5.37,90000,1,14,0.1801502628239553,0.36981299292880193
m_3d666796,2,Belgium,Germany,1,7,6,0,0,7.7,80000,4,21,0.35955420245437275,0.4568112374254013
m_a4b3196c,5,Italy,USA,38,75,37,0,0,8.43,80000,0,21,0.5418481053117372,0.6138884957913792
m_e931a9b6,3,Portugal,Colombia,98,84,14,0,0,4.27,90000,3,19,0.4662165466089202,0.567914950601111
m_26f7feb5,3,Germany,England,60,35,25,0,0,1.46,80000,3,20,0.3488715748930995,0.47967328534428805
m_d98646e9,0,Italy,Morocco,19,68,49,0,1,8.02,60000,5,19,0.25411887641428205,0.4182423287289108
m_2fa421f3,2,Morocco,Germany,98,2,96,0,0,5.76,80000,6,15,0.2359996010626294,0.4427963779801891
m_8177a4a2,2,Italy,France,59,20,39,0,0,9.81,60000,5,15,0.25449338571752095,0.4538156314495645
m_4c3337d8,2,Morocco,Croatia,100,47,53,0,0,8.07,40000,3,22,0.16718039182746358,0.4446001689783721
m_33258f34,4,Belgium,Argentina,68,84,16,0,1,3.63,40000,2,18,0.671102091045727,0.7124764623411457
m_40fbc662,1,Uruguay,Mexico,10,12,2,0,1,4.57,60000,5,15,0.34176082601970154,0.588535800176885
m_76476e19,4,Senegal,Mexico,17,53,36,0,1,2.74,40000,4,22,0.5251177220556563,0.6489881160835783
m_2efcfcaf,1,Argentina,Netherlands,80,17,63,0,0,5.36,60000,4,21,0.12281082646769124,0.35
m_736076d6,2,Colombia,Portugal,85,18,67,0,0,7.25,90000,4,21,0.19106234440190065,0.4082714903467919
m_8accb87a,2,Uruguay,Belgium,92,24,68,0,0,6.32,80000,2,18,0.1994109529345481,0.4589766459467619
m_53dfc635,4,Portugal,Netherlands,72,72,0,1,0,3.75,40000,6,20,0.8803441228220918,0.852229908747338
